Cuadricula;Peso;Fecha;f0;f1;f2;f3;x0;x1;x2;x3;phi_re_0_0;phi_im_0_0;phi_re_0_1;phi_im_0_1;phi_re_0_2;phi_im_0_2;phi_re_0_3;phi_im_0_3;phi_re_0_4;phi_im_0_4;phi_re_0_5;phi_im_0_5;phi_re_0_6;phi_im_0_6;phi_re_0_7;phi_im_0_7;phi_re_0_8;phi_im_0_8;phi_re_0_9;phi_im_0_9;phi_re_0_10;phi_im_0_10;phi_re_0_11;phi_im_0_11;phi_re_0_12;phi_im_0_12;phi_re_0_13;phi_im_0_13;phi_re_0_14;phi_im_0_14;phi_re_0_15;phi_im_0_15;phi_re_1_0;phi_im_1_0;phi_re_1_1;phi_im_1_1;phi_re_1_2;phi_im_1_2;phi_re_1_3;phi_im_1_3;phi_re_1_4;phi_im_1_4;phi_re_1_5;phi_im_1_5;phi_re_1_6;phi_im_1_6;phi_re_1_7;phi_im_1_7;phi_re_1_8;phi_im_1_8;phi_re_1_9;phi_im_1_9;phi_re_1_10;phi_im_1_10;phi_re_1_11;phi_im_1_11;phi_re_1_12;phi_im_1_12;phi_re_1_13;phi_im_1_13;phi_re_1_14;phi_im_1_14;phi_re_1_15;phi_im_1_15;phi_re_2_0;phi_im_2_0;phi_re_2_1;phi_im_2_1;phi_re_2_2;phi_im_2_2;phi_re_2_3;phi_im_2_3;phi_re_2_4;phi_im_2_4;phi_re_2_5;phi_im_2_5;phi_re_2_6;phi_im_2_6;phi_re_2_7;phi_im_2_7;phi_re_2_8;phi_im_2_8;phi_re_2_9;phi_im_2_9;phi_re_2_10;phi_im_2_10;phi_re_2_11;phi_im_2_11;phi_re_2_12;phi_im_2_12;phi_re_2_13;phi_im_2_13;phi_re_2_14;phi_im_2_14;phi_re_2_15;phi_im_2_15;phi_re_3_0;phi_im_3_0;phi_re_3_1;phi_im_3_1;phi_re_3_2;phi_im_3_2;phi_re_3_3;phi_im_3_3;phi_re_3_4;phi_im_3_4;phi_re_3_5;phi_im_3_5;phi_re_3_6;phi_im_3_6;phi_re_3_7;phi_im_3_7;phi_re_3_8;phi_im_3_8;phi_re_3_9;phi_im_3_9;phi_re_3_10;phi_im_3_10;phi_re_3_11;phi_im_3_11;phi_re_3_12;phi_im_3_12;phi_re_3_13;phi_im_3_13;phi_re_3_14;phi_im_3_14;phi_re_3_15;phi_im_3_15
0;0;04/01/2025  13:15;3,80463761;6,20381985;8,51532501;13,37919693;0,01161178;0,03044993;0,00538911;0,00894535;-0,06333703;0,28652425;-0,08141566;0,37307022;-0,03711968;0,11376029;-0,21283965;0,04377580;-0,32003436;0,73147012;-0,21952030;0,97560793;-0,06582240;0,28552227;-0,12216626;0,54471968;0,02318283;-0,10306461;0,02334671;-0,10560443;0,02432737;-0,11029868;0,07732570;-0,01551138;0,07415152;-0,22484766;0,07684654;-0,33979116;0,06912049;-0,30671392;0,06665744;-0,29730116;-0,28827266;0,25208143;-0,30660408;0,26214013;-0,27547054;0,16794893;-0,11126069;-0,23418800;-0,43173670;0,20208732;-0,44689834;0,39834771;-0,38919470;0,34000118;-0,42095090;0,36631227;-0,46640701;0,46506465;-0,47022030;0,47694380;-0,46964129;0,47717854;-0,30873635;-0,59539038;-0,82543228;0,56450115;-0,67886722;0,64869626;-0,69172656;0,65608304;-0,70159740;0,66505004;-0,04905380;0,10363239;0,15147480;-0,13645168;-0,60676090;0,47381268;0,07053324;-0,40902175;0,04069217;0,01239228;0,37813657;-0,34462646;-0,64460950;0,76451199;-0,28594542;0,37606364;0,05918770;-0,10132169;0,04440501;-0,08020255;0,01711710;-0,05335362;-0,02057552;0,05969769;-0,10980441;0,06128075;-0,13306191;0,11641200;-0,14925669;0,13434913;-0,10552500;0,08732860;-0,53370645;0,53968106;-0,69927305;0,71485467;-0,25479367;0,12022215;0,54647231;0,05569348;0,32743088;-0,03961558;0,27566579;-0,27261686;0,10670782;-0,11570491;0,17200293;-0,17941060;0,21487293;-0,21145856;0,21912198;-0,21744530;0,22754671;-0,22621999;-0,22902264;-0,02702143;-0,09883931;0,05079693;-0,10741440;0,11114096;-0,09761886;0,10020791;-0,09617184;0,10113262
0;0;04/01/2025  13:30;3,79591973;6,24297991;8,53441474;12,13862302;0,01261355;0,02627682;0,00943797;0,00190545;0,06478696;-0,28583976;0,08341829;-0,37343425;0,03781929;-0,11295223;0,21277454;-0,04383626;0,32363066;-0,72933425;0,22466746;-0,97443549;0,06710644;-0,28501199;0,12397296;-0,54351267;-0,02303761;0,10308603;-0,02331067;0,10615190;-0,02429074;0,10970404;-0,07813829;0,01590573;-0,07350873;0,22482024;-0,07760006;0,33951717;-0,07091033;0,30644126;-0,06761575;0,29702169;0,25398793;-0,28395696;0,27452900;-0,29992640;0,25712802;-0,20786393;0,14291458;0,21885349;0,38219381;-0,23687080;0,36694766;-0,41105497;0,34043362;-0,37753478;0,36068330;-0,39672982;0,40451956;-0,50012350;0,41482659;-0,50506478;0,41050265;-0,50868162;0,36300565;0,55434237;0,75719110;-0,65319341;0,61333075;-0,72778417;0,62037302;-0,72985480;0,62607386;-0,74302553;0,10970783;0,08872054;0,06632992;-0,23135124;0,03696873;0,73633487;-0,27166973;-0,28887194;-0,02430726;-0,00310320;-0,06805072;-0,43138556;0,18344485;0,98303000;0,09889441;0,49004359;-0,09665739;-0,07230204;-0,07612074;-0,06306070;-0,08402553;-0,01340009;0,04178255;0,04702191;-0,00787132;0,12691098;0,03002000;0,15499433;0,03195303;0,18803696;0,01976661;0,12272313;0,12659726;0,08248518;0,05995689;-0,06694031;0,11463157;0,45138305;0,01602183;-0,32500373;0,16811970;-0,55167446;-0,35536013;-0,90036913;0,10808916;0,01289118;-0,06027901;-0,32832440;-0,23235378;-0,57709363;-0,23651445;-0,56530438;-0,21153427;-0,54472089;-0,11250658;0,56342176;-0,04150720;-0,99913820;-0,30503452;-0,86180004;-0,29567402;-0,85343861;-0,33374008;-0,90194858
0;0;04/01/2025  13:45;3,79512042;6,21544962;8,52343448;12,12645685;0,01002675;0,02906581;0,00731219;0,00188699;0,28899107;0,05105062;0,37706647;0,06592275;0,11555864;0,03167766;0,05418620;0,21093393;0,74482294;0,28722045;0,98446062;0,17560547;0,28802652;0,05229574;0,54872449;0,09727164;-0,10446087;-0,01773372;-0,10667457;-0,01872953;-0,11182304;-0,01933117;-0,02261123;-0,07643239;-0,22783241;-0,06325463;-0,34334330;-0,06118915;-0,30995394;-0,05589572;-0,29956174;-0,05252085;-0,29206656;0,26278147;-0,32261324;0,27534915;-0,29029373;0,18218321;-0,11500624;-0,23746393;-0,45282000;0,23128988;-0,45933203;0,44000754;-0,39858293;0,35892222;-0,43033475;0,40446121;-0,46315998;0,47396413;-0,46869356;0,47431183;-0,46374648;0,47354007;-0,34454940;-0,59089818;-0,82590478;0,56380963;-0,68321253;0,65087755;-0,69858061;0,65514235;-0,70606702;0,67459256;-0,10429311;0,04631752;0,19841241;0,12504669;-0,68524271;-0,30396963;0,38091983;-0,11924027;0,01808623;0,00528855;0,45882014;0,15681879;-0,96787346;-0,25143781;-0,46632964;-0,10193733;0,11213599;-0,01669596;0,07844441;-0,00904144;0,04742110;-0,03702896;-0,07093022;-0,00602261;-0,11339877;-0,07069941;-0,16999897;-0,06127099;-0,19233978;-0,06464217;-0,12878607;-0,04524446;-0,14444358;-0,11039522;-0,09131378;0,06988838;-0,14044137;-0,44638504;0,04311750;0,31772578;-0,12824172;0,57548500;0,41780722;0,87813435;-0,11565666;-0,00128920;0,07399686;0,32019701;0,24420455;0,53227466;0,24190819;0,55395112;0,23502303;0,50783657;-0,02384788;-0,55525007;0,07621446;0,99709145;0,33748746;0,85430933;0,32863734;0,84314619;0,36596939;0,88886398
0;0;04/01/2025  14:00;3,80179421;6,22952175;8,52952341;13,40387625;0,01201455;0,02602369;0,00598595;0,00943702;0,06368602;-0,28618952;0,08318349;-0,37292906;0,03717849;-0,11348254;0,21256638;-0,04371895;0,32230685;-0,73091493;0,22178253;-0,97509615;0,06648862;-0,28486779;0,12349083;-0,54309336;-0,02275002;0,10362676;-0,02340687;0,10546862;-0,02386843;0,11006262;-0,07764657;0,01577605;-0,07377303;0,22520926;-0,07672291;0,33939108;-0,07016926;0,30602694;-0,06734765;0,29771581;-0,25694745;0,27980185;-0,28457736;0,30937213;-0,26074689;0,20220087;-0,13398353;-0,22431585;-0,42510489;0,21338500;-0,43437533;0,41084570;-0,37640843;0,36977863;-0,40743258;0,39221755;-0,41178940;0,48897497;-0,43594559;0,50667816;-0,41722638;0,49295825;-0,34450490;-0,57904711;-0,76759343;0,64093707;-0,61826190;0,71833159;-0,63427709;0,72398728;-0,63989436;0,73261843;0,04686115;-0,17461113;-0,15522139;0,09407703;0,60066572;-0,52339969;-0,05175047;0,42962589;-0,04537305;-0,00049655;-0,35954011;0,36709621;0,63045354;-0,77622699;0,27950404;-0,37437772;-0,03327360;0,08645494;-0,01967632;0,09512984;0,01341963;0,03265199;-0,02261077;-0,07114019;0,10656950;-0,06435921;0,12820407;-0,11638730;0,14500991;-0,14105390;0,10183662;-0,08880205;0,53140856;-0,54753592;0,69150562;-0,72237108;0,25680548;-0,12179292;-0,54510677;-0,05304286;-0,32594470;0,04203171;-0,27316769;0,27355522;-0,10249925;0,11766611;-0,16834280;0,18112699;-0,20948900;0,21357446;-0,21584341;0,22193628;-0,22180287;0,22854265;0,22612935;0,02121562;0,09619005;-0,05265167;0,10395012;-0,11215270;0,09445143;-0,10094832;0,09263190;-0,10184179
0;0;04/01/2025  14:15;3,80814131;6,25607911;8,50875542;13,39562543;0,01399452;0,02265618;0,00701956;0,00857363;0,06407207;-0,28496056;0,08211093;-0,37182196;0,03683816;-0,11328765;0,21232151;-0,04293763;0,32340652;-0,72911279;0,22456818;-0,97445838;0,06643937;-0,28483646;0,12465877;-0,54316995;-0,02285126;0,10304383;-0,02287947;0,10499043;-0,02361276;0,10986169;-0,07692181;0,01590934;-0,07472080;0,22500742;-0,07725965;0,33866908;-0,07018296;0,30611213;-0,06715998;0,29612528;0,23171495;-0,28560360;0,25233092;-0,30936196;0,24530265;-0,21947886;0,15486631;0,22499608;0,37848127;-0,20115676;0,38064833;-0,38022494;0,33499654;-0,38177781;0,36109609;-0,38778611;0,37918743;-0,50859466;0,39241068;-0,51973988;0,38798036;-0,51451779;0,37961602;0,54152089;0,72274559;-0,69111419;0,57197483;-0,76289774;0,57523486;-0,76480522;0,58660375;-0,78071442;-0,05795992;0,14520097;0,14597015;-0,10741103;-0,58632994;0,52082148;0,05223799;-0,41465281;0,03860505;-0,00825788;0,36392175;-0,37428469;-0,61230849;0,79061895;-0,26558682;0,38568624;0,03956508;-0,11266924;0,04525865;-0,09140107;0,00196996;-0,05590361;-0,02078533;0,04899167;-0,11563320;0,06916235;-0,12317045;0,12285321;-0,14454248;0,15221217;-0,10178125;0,09418440;0,52514298;-0,55126003;0,68628647;-0,72733135;0,25446949;-0,12540395;-0,54790314;-0,04794138;-0,32629262;0,04435009;-0,27123477;0,27702845;-0,10338839;0,11640240;-0,16809537;0,18119657;-0,21021202;0,21387488;-0,21534676;0,22158661;-0,22264056;0,22912551;0,22725592;0,02284723;0,09719543;-0,05230624;0,10475614;-0,11253569;0,09535968;-0,10139555;0,09396786;-0,10204824
0;0;04/01/2025  14:30;3,80671944;6,24924894;8,70106274;12,13662811;0,01196696;0,02701736;0,00407028;0,00605886;0,06359418;-0,28576493;0,08189898;-0,37242597;0,03698764;-0,11400335;0,21211941;-0,04313960;0,32147652;-0,73101503;0,22082965;-0,97531239;0,06618843;-0,28546437;0,12322819;-0,54381736;-0,02244271;0,10229115;-0,02316902;0,10563245;-0,02411515;0,10985873;-0,07740703;0,01589314;-0,07429389;0,22430716;-0,07646786;0,33992684;-0,06940149;0,30653531;-0,06635523;0,29638652;0,23784996;-0,28143547;0,30742668;-0,28445489;0,18280417;-0,27726572;0,16726753;0,24368159;0,43022279;-0,15133165;0,49953035;-0,30141301;0,27486808;-0,42510517;0,36967534;-0,38857147;0,42681264;-0,49630109;0,44124993;-0,51112982;0,42112335;-0,50731871;0,33397427;0,58480454;0,79154594;-0,61110967;0,63668384;-0,70298503;0,64630643;-0,71540060;0,65823505;-0,71407694;0,01274961;-0,20216013;-0,15158181;0,04190353;0,48730129;-0,55047497;0,03684739;0,43530313;0,03944736;-0,05173556;-0,24338311;0,25303333;0,54798403;-0,83648879;0,26535399;-0,46159616;0,01028150;0,01449435;0,01432690;0,03231382;0,04543177;-0,02787349;-0,03846635;-0,04092828;0,19940215;-0,26920765;0,15611478;-0,33264700;0,16934472;-0,35326723;0,13448585;-0,31008864;0,07218277;0,16543896;0,02180741;-0,05435727;0,11811632;0,45485546;-0,05914404;-0,31371979;0,13187717;-0,58946823;-0,43034790;-0,89176212;0,06909129;-0,04353157;-0,11588233;-0,35975805;-0,35974773;-0,53806583;-0,34989412;-0,61938538;-0,35257096;-0,52180105;0,06003227;0,68152737;-0,10239639;-0,99474368;-0,35415871;-0,86230064;-0,35240545;-0,85450710;-0,38557900;-0,89704923
0;0;04/01/2025  14:45;3,80605253;6,22779138;8,51458709;12,13643455;0,01101096;0,02503105;0,00587178;0,00246453;0,28887854;0,04973447;0,37596803;0,06428197;0,11481338;0,03152357;0,05362666;0,21029256;0,74544976;0,28470874;0,98495587;0,17280607;0,28807850;0,05149042;0,54900585;0,09568293;-0,10425841;-0,01774239;-0,10660254;-0,01869425;-0,11141699;-0,01926510;-0,01993727;-0,07710523;-0,22844390;-0,06297374;-0,34273245;-0,06058929;-0,30973949;-0,05421168;-0,30065957;-0,05198078;0,27604307;-0,27077123;0,29601818;-0,28383642;0,27294423;-0,19204263;0,13287924;0,23069071;0,45539977;-0,22842314;0,45859501;-0,42973294;0,38505344;-0,36442427;0,41723830;-0,40404240;0,42757738;-0,49585494;0,43314200;-0,50612463;0,43483354;-0,50125728;0,34574521;0,57897007;0,77817206;-0,62805115;0,62625063;-0,70557170;0,64256016;-0,70949299;0,64750339;-0,72477806;-0,01479015;-0,14987918;-0,14563859;0,12877363;0,41874615;-0,65951515;0,08923812;0,42937082;-0,03711726;0,03276965;-0,24485077;0,47189777;0,38941536;-0,92106225;0,16430426;-0,43050858;-0,00800384;0,12078383;-0,00188011;0,09665070;0,02029444;0,06625762;-0,01213010;-0,07365085;0,08823517;-0,12168531;0,08199964;-0,17909498;0,09256443;-0,19904769;0,06770798;-0,14307158;-0,06047850;0,26208290;0,05649894;0,20860527;-0,39226236;0,28008388;0,33350366;-0,16623722;0,60907820;-0,07708261;0,72322482;-0,69061266;0,00751254;0,05212546;0,27893914;-0,22736949;0,43946370;-0,45254454;0,42261156;-0,45662985;0,41319174;-0,43483885;-0,55969776;0,13638655;0,90682355;-0,32288729;0,70306418;-0,51464974;0,69729361;-0,50894838;0,74003976;-0,55317472
0;0;04/01/2025  15:00;3,80097739;7,26701458;7,26701458;12,15680137;0,01486014;0,04471327;0,04471327;0,00357891;0,28928924;0,05009824;0,37783154;0,06476689;0,11484692;0,03173735;0,05451771;0,21044403;0,74228089;0,29227713;0,98430051;0,17650075;0,28784517;0,05336220;0,54824622;0,09822160;-0,10386909;-0,01642686;-0,10626891;-0,01588690;-0,11103032;-0,01783620;-0,02126361;-0,07588387;-0,22083652;-0,08183191;-0,34237948;-0,05837068;-0,30934832;-0,05336938;-0,29972655;-0,05134312;-0,14328423;0,28632727;-0,08302499;0,08868087;-0,47983872;0,54126799;-0,12557561;-0,44166065;-0,21933666;0,16908207;-0,04476442;0,02042322;-0,52317172;0,85222729;-0,35598881;0,57128360;-0,26442737;0,26843517;-0,28679569;0,27854479;-0,27934011;0,31012805;-0,11653089;-0,34479548;-0,62382802;0,36556448;-0,47906805;0,56682225;-0,49357266;0,58901950;-0,47349242;0,56049608;-0,14328423;0,28632727;-0,08302499;0,08868087;-0,47983872;0,54126799;-0,12557561;-0,44166065;-0,21933666;0,16908207;-0,04476442;0,02042322;-0,52317172;0,85222729;-0,35598881;0,57128360;-0,26442737;0,26843517;-0,28679569;0,27854479;-0,27934011;0,31012805;-0,11653089;-0,34479548;-0,62382802;0,36556448;-0,47906805;0,56682225;-0,49357266;0,58901950;-0,47349242;0,56049608;-0,27380729;0,10768036;-0,08068486;0,08317495;-0,48444308;0,07898221;0,39120507;0,01172291;0,58889780;0,18291398;0,92822243;-0,37202569;0,02935428;0,07256036;0,36621547;-0,09384226;0,54409577;-0,30745375;0,62179790;-0,29296314;0,51299202;-0,29570764;-0,66270467;-0,01287924;0,90424890;0,25461485;0,83030890;-0,27919429;0,82082458;-0,27564248;0,87218962;-0,30357876
0;0;04/01/2025  15:15;3,80084803;6,25189839;8,59569630;12,11876228;0,01195970;0,02288123;0,00566154;0,00309716;-0,04475568;0,29002524;-0,05814791;0,37838951;-0,03007250;0,11553415;-0,20953581;0,05737858;-0,41327770;0,67938076;-0,15793222;0,98744995;-0,04725560;0,28930367;-0,13967167;0,53867551;0,01542359;-0,10447187;0,01579727;-0,10704917;0,01682945;-0,11142920;0,07671585;-0,02102533;0,11865491;-0,20315562;0,05499454;-0,34302591;0,04948769;-0,31083476;0,07199410;-0,29538878;0,19199452;-0,29699487;0,23120424;-0,32623064;0,19084097;-0,27105522;0,19054135;0,20991120;0,41147391;-0,10704155;0,37476509;-0,40019463;0,26632902;-0,43533187;0,37123971;-0,38271583;0,33252979;-0,54773351;0,34522326;-0,57566837;0,33289916;-0,55208762;0,42751675;0,51860650;0,92679830;-0,37555947;0,51283619;-0,81981605;0,51416291;-0,82654124;0,63478253;-0,75273905;0,05249005;-0,16208775;-0,18908338;0,07520465;0,61913182;-0,41336115;-0,07740567;0,42080080;0,02754776;0,00430924;-0,33865466;0,23170297;0,72246058;-0,69141211;0,42170329;-0,28263699;-0,00240194;0,04614964;-0,01833633;0,07460906;0,04217536;0,00349760;0,01076426;-0,07676565;0,26473450;-0,01464412;0,19444213;-0,20432667;0,21617517;-0,21897997;0,20721483;-0,15249439;-0,12755178;-0,06042216;0,11076243;-0,15231539;-0,45157272;0,05065674;0,26207976;0,03492833;0,30324947;0,46876621;0,92217344;-0,28638992;-0,00229126;0,13450883;0,33369863;0,07923112;0,53521441;-0,24290340;0,60810681;-0,22205338;0,51085389;-0,22752561;-0,63420256;-0,06090833;0,65934341;0,75184192;0,90683792;-0,32992799;0,90343527;-0,33037786;0,98370287;-0,09102938
0;0;04/01/2025  15:30;3,80754034;6,20116671;8,51451567;12,11742983;0,01172791;0,02729748;0,00730121;0,00133035;-0,29143232;-0,02628506;-0,37974104;-0,03403099;-0,11748269;-0,02230312;-0,07024246;-0,20518684;-0,66756033;-0,43069632;-0,99552265;-0,09452331;-0,29150519;-0,02915280;-0,54635321;-0,10509667;0,10457561;0,00932577;0,10751596;0,00934849;0,11217166;0,00970690;0,02523413;0,07512906;0,20891809;0,10803577;0,34602452;0,03210227;0,31332357;0,02962744;0,29918130;0,05707867;0,27058153;-0,29161605;0,30555627;-0,30149887;0,25770056;-0,22156189;0,14903202;0,23289111;0,49886449;-0,07417169;0,42741851;-0,47256829;0,35401623;-0,41403127;0,44222450;-0,38750444;0,41320900;-0,52291397;0,41565469;-0,52638349;0,41016524;-0,53019971;0,37777090;0,58551262;0,97324595;-0,22976579;0,61617596;-0,73349703;0,62816542;-0,74483193;0,73958563;-0,64391585;-0,09857796;0,03981461;0,19910479;0,09330970;-0,69300026;-0,24443850;0,36798711;-0,14482646;0,00272761;0,00480725;0,44433537;0,13846002;-0,98712153;-0,15997212;-0,45686860;-0,16778088;0,10495056;-0,02939512;0,06531239;-0,02134033;0,03881854;-0,03973008;-0,07815165;-0,01165713;-0,07296876;-0,12870651;-0,17697906;-0,05060000;-0,21161732;-0,05153889;-0,13855722;-0,07179643;-0,13209835;-0,22005481;-0,08018535;-0,12359566;-0,10206047;-0,46802344;-0,04468334;0,36286446;-0,57436711;0,24086068;0,35802997;0,93371009;-0,08549410;0,02513070;-0,04122251;0,38553530;0,22787853;0,55486797;0,22652677;0,56054528;0,21628185;0,53324681;0,08598375;-0,55196516;-0,69084447;0,59780541;0,30197216;0,77890168;0,28885388;0,78109418;0,06049423;0,87126400
A1;100;25/12/2024  0:15;3,74328628;7,15892372;7,15892372;12,73757117;0,01409764;0,04585703;0,04585703;0,00888907;0,08163305;-0,28188200;0,10620050;-0,36742778;0,03413932;-0,11543113;0,06135586;-0,21235060;0,22734864;-0,76647418;0,28442908;-0,95869708;0,08408000;-0,28034603;0,15742982;-0,53453170;-0,02726213;0,09876586;-0,02793445;0,10196642;-0,02878513;0,10585319;-0,02218972;0,07556314;-0,06427998;0,22336848;-0,09540399;0,32831939;-0,08673851;0,29680737;-0,08240551;0,28784235;0,14545611;-0,16922634;-0,01440844;-0,06006641;0,50419471;-0,38777292;0,29353879;-0,25508481;0,21952883;-0,11097433;0,00116010;0,05410360;0,84130884;-0,54055474;0,55131752;-0,33960207;0,22690851;-0,11041967;0,24491780;-0,11932599;0,26334367;-0,13630101;0,25399819;-0,13714514;0,57919698;-0,33548308;0,57707321;-0,33745262;0,60355854;-0,35114624;0,56796780;-0,33160684;0,14545611;-0,16922634;-0,01440844;-0,06006641;0,50419471;-0,38777292;0,29353879;-0,25508481;0,21952883;-0,11097433;0,00116010;0,05410360;0,84130884;-0,54055474;0,55131752;-0,33960207;0,22690851;-0,11041967;0,24491780;-0,11932599;0,26334367;-0,13630101;0,25399819;-0,13714514;0,57919698;-0,33548308;0,57707321;-0,33745262;0,60355854;-0,35114624;0,56796780;-0,33160684;0,55009151;-0,50823519;0,72834151;-0,68521430;0,18697115;-0,16007566;0,40323289;-0,37311792;-0,26916352;0,24673718;-0,30384601;0,26759015;-0,15814167;0,15990589;-0,21580254;0,20662006;-0,20382512;0,17807480;-0,20878640;0,18321745;-0,21842485;0,19419635;-0,15812886;0,13835630;0,07772435;-0,08460442;0,11189577;-0,11469410;0,09967787;-0,10193473;0,10001668;-0,10545974
A1;100;25/12/2024  0:30;3,74977923;6,06703314;8,41609946;12,73428949;0,01233633;0,02634164;0,00437795;0,00893755;-0,08091201;0,28172830;-0,10424408;0,36615485;-0,03329390;0,11579858;-0,06011680;0,21196163;-0,22385409;0,76744947;-0,28020341;0,95994065;-0,08352976;0,28206802;-0,15606807;0,53614531;0,02798748;-0,09916195;0,02944097;-0,10215894;0,02963176;-0,10654513;0,02273809;-0,07604477;0,06516338;-0,22435876;0,09607389;-0,33035133;0,08720090;-0,29812950;0,08357561;-0,28890193;0,31690440;-0,20421434;0,33374335;-0,19838130;0,27456330;-0,19252748;0,25022469;-0,16170105;0,35576138;-0,18710962;0,43769280;-0,21876999;0,43539833;-0,25765581;0,44509306;-0,24815970;0,55367594;-0,32462445;0,56031324;-0,32462971;0,55598137;-0,33075683;0,57957036;-0,33953846;0,87113565;-0,49104243;0,83358525;-0,47159805;0,84434017;-0,47820939;0,85110305;-0,48046095;-0,01512346;0,05511809;0,08318158;-0,22711917;-0,24387465;0,67027885;-0,12992195;0,35269745;0,01925166;-0,00784384;0,18606884;-0,43425146;-0,34603474;0,93822170;-0,15218075;0,46016637;0,04444496;-0,10211952;0,03852656;-0,08147786;0,02774593;-0,04033804;0,02986992;-0,06112230;-0,05664047;0,14553103;-0,07679672;0,18112221;-0,08192812;0,21258331;-0,06096570;0,14828328;-0,54772004;0,51040189;-0,72483363;0,68892394;-0,18644630;0,15995135;-0,40184904;0,37427563;0,26834588;-0,24731538;0,30379951;-0,26747679;0,15690727;-0,16123029;0,21485022;-0,20761365;0,20374563;-0,17969165;0,20867236;-0,18499058;0,21814976;-0,19578882;0,15835200;-0,13958259;-0,07651350;0,08704549;-0,11073747;0,11686999;-0,09850998;0,10375749;-0,09895415;0,10761430
A1;100;25/12/2024  0:45;3,74338941;6,05308913;8,38047929;12,73846731;0,01247178;0,02610288;0,00717339;0,00960075;0,08192210;-0,28117269;0,10550003;-0,36699538;0,03427406;-0,11601616;0,06080898;-0,21209465;0,22461722;-0,76727231;0,28088789;-0,95974059;0,08369978;-0,28229645;0,15657465;-0,53625450;-0,02841586;0,10002176;-0,02969506;0,10216439;-0,03051330;0,10618770;-0,02241175;0,07606726;-0,06501971;0,22412136;-0,09622988;0,33007746;-0,08827005;0,29795434;-0,08417862;0,28875861;-0,33258656;0,15756365;-0,34983739;0,15878846;-0,28682542;0,13544319;-0,25744190;0,11372974;-0,40033412;0,17546085;-0,49725149;0,21734578;-0,45755266;0,21858212;-0,47930516;0,22979106;-0,58478058;0,29003974;-0,59039264;0,29143831;-0,58835622;0,28773938;-0,60791551;0,29579435;-0,90316323;0,42929731;-0,85250999;0,40883656;-0,86298749;0,40754379;-0,87364093;0,41833441;0,04389557;-0,10342282;-0,09639693;0,17001262;0,35241913;-0,70478764;0,19874772;-0,39749277;-0,04967028;0,07051716;-0,28320706;0,52117725;0,44989748;-0,89308021;0,19005948;-0,39500097;-0,07052029;0,12347133;-0,05282724;0,10363575;-0,03773032;0,06172846;-0,04647367;0,07643897;0,05061183;-0,09641211;0,07428296;-0,13869559;0,09410873;-0,16908959;0,05438505;-0,10520117;0,55065080;-0,50878433;0,72773733;-0,68585594;0,18839656;-0,16014222;0,40430601;-0,37345857;-0,26960392;0,24698687;-0,30522715;0,26800377;-0,15662426;0,15966165;-0,21530260;0,20660895;-0,20493423;0,17877079;-0,21050808;0,18451469;-0,21983894;0,19532167;-0,15908114;0,13922806;0,07520553;-0,08484113;0,10939548;-0,11495778;0,09729684;-0,10175357;0,09757410;-0,10572289
A1;100;25/12/2024  1:00;3,75491232;6,03515242;8,38473768;12,72830482;0,01339435;0,02653683;0,00531309;0,00976226;0,28638312;0,06419161;0,37247974;0,08338287;0,11791696;0,02659723;0,21527374;0,04779699;0,77950749;0,17882667;0,97450535;0,22436424;0,28676704;0,06701327;0,54439490;0,12516846;-0,10024766;-0,02209388;-0,10366256;-0,02273331;-0,10826339;-0,02434402;-0,07689909;-0,01760408;-0,22736160;-0,05156937;-0,33584026;-0,07718790;-0,30315027;-0,06940623;-0,29335151;-0,06689308;-0,33310977;0,13721720;-0,35701051;0,14115184;-0,28684359;0,10901481;-0,26145954;0,09633320;-0,40966273;0,20358694;-0,51500046;0,26368559;-0,45649055;0,20393739;-0,48453957;0,22549058;-0,59683563;0,29292613;-0,60847099;0,29141721;-0,59582969;0,28952452;-0,62713109;0,29434131;-0,90853509;0,41780856;-0,86459611;0,39171138;-0,86631330;0,38965382;-0,88144861;0,40540148;0,17662182;-0,02628104;-0,13490321;-0,05422590;0,83129845;-0,00021027;0,49125888;-0,02397792;-0,11561988;0,00526383;-0,63625882;-0,00262339;0,99965989;0,02607880;0,42509314;0,01156155;-0,14907245;0,00087262;-0,13467107;-0,00326623;-0,08415547;0,00025960;-0,08467016;-0,00440409;0,12208191;-0,00265335;0,17654962;-0,00492027;0,20654602;-0,00186002;0,13004776;-0,00301626;-0,55050827;0,50924321;-0,72709251;0,68653950;-0,18982359;0,16008490;-0,40475152;0,37328686;0,26824970;-0,24663215;0,30466216;-0,26748655;0,15276731;-0,15863077;0,21269565;-0,20559756;0,20441210;-0,17907206;0,20911442;-0,18497203;0,21884882;-0,19530099;0,15877496;-0,13928873;-0,07929052;0,08556925;-0,11359541;0,11592417;-0,10145097;0,10247508;-0,10152730;0,10659604
